event_pk,rn,date,work_area,organization,survey,sampling_bout,site,hakai_id,source,lat,long,line_out_depth,filter_type,volume,no2_no3_um,no2_no3_units,po4,sio2
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10648,M,51.6554,-128.0913,30,0.45nm,13,,,,
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10649,M,51.6554,-128.0913,50,0.45nm,13,,,,
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10650,M,51.6554,-128.0913,60,0.45nm,13,,,,
434194,1,2018-09-11,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9751,M,,,0,0.45nm,14,,,,
434195,1,2018-09-11,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT9799,M,,,0,0.45nm,13,,,,
434196,1,2018-09-12,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9720,M,,,0,0.45nm,14,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10653,M,51.705,-128.2384,0,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10654,M,51.705,-128.2384,5,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10655,M,51.705,-128.2384,10,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10656,M,51.705,-128.2384,20,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10657,M,51.705,-128.2384,30,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10658,M,51.705,-128.2384,50,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10659,M,51.705,-128.2384,100,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10660,M,51.705,-128.2384,115,0.45nm,13,,,,
434197,1,2018-09-13,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT9715,M,,,0,0.45nm,14,,,,
455460,1,2018-09-13,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9736,M,,,0,0.45nm,13,,,,
434198,1,2018-09-13,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT9746,M,,,0,0.45nm,14,,,,
431020,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10708,M,51.6678,-128.1433,0,0.45nm,13,,,,
431019,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10713,M,51.6535,-128.1493,0,0.45nm,13,,,,
431020,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10709,M,51.6678,-128.1433,5,0.45nm,13,,,,
431019,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10714,M,51.6535,-128.1493,5,0.45nm,13,,,,
431020,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10710,M,51.6678,-128.1433,10,0.45nm,13,,,,
435708,1,2018-10-10,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9745,M,,,0,0.45nm,14,,,,
435720,1,2018-10-11,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9744,M,,,0,0.45nm,14,,,,
445659,1,2018-10-12,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9743,M,,,0,0.45nm,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10734,M,51.6554,-128.0913,0,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10735,M,51.6554,-128.0913,5,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10736,M,51.6554,-128.0913,10,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10737,M,51.6554,-128.0913,20,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10738,M,51.6554,-128.0913,30,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10739,M,51.6554,-128.0913,50,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10740,M,51.6554,-128.0913,60,0.45um,13,,,,
445928,1,2018-11-20,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9742,M,,,0,0.45nm,14,,,,
447164,1,2018-11-21,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9724,M,,,0,0.45nm,14,,,,
447185,1,2018-11-22,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT9722,M,,,0,0.45nm,13,,,,
447188,1,2018-11-22,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9723,M,,,0,0.45nm,14,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10751,M,51.6554,-128.0913,0,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10752,M,51.6554,-128.0913,5,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10753,M,51.6554,-128.0913,10,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10754,M,51.6554,-128.0913,20,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10755,M,51.6554,-128.0913,30,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10756,M,51.6554,-128.0913,50,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10757,M,51.6554,-128.0913,60,0.45nm,13,,,,
447333,1,2018-11-23,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT9719,M,,,0,0.45nm,14,,,,
447338,1,2018-11-24,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT9716,M,,,0,0.45nm,14,,,,
458452,1,2019-01-20,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9708,M,,,0,0.45nm,13,,,,
458647,1,2019-01-22,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9748,M,,,0,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10799,M,51.6554,-128.0913,0,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10800,M,51.6554,-128.0913,5,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10801,M,51.6554,-128.0913,10,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10802,M,51.6554,-128.0913,20,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10803,M,51.6554,-128.0913,30,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10804,M,51.6554,-128.0913,50,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10805,M,51.6554,-128.0913,60,0.45nm,13,,,,
458650,1,2019-01-24,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9709,M,,,0,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10829,M,51.6554,-128.0913,0,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10830,M,51.6554,-128.0913,5,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10831,M,51.6554,-128.0913,10,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,CM066,M,51.6554,-128.0913,20,0.45nm,0,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10833,M,51.6554,-128.0913,30,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10834,M,51.6554,-128.0913,50,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10835,M,51.6554,-128.0913,60,0.45nm,13,,,,
470804,1,2019-02-15,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9714,M,,,0,0.45nm,14,,,,
471106,1,2019-02-16,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9711,M,,,0,0.45nm,14,,,,
472411,1,2019-02-20,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9712,M,,,0,0.45nm,14,,,,
472425,1,2019-02-20,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT9717,M,,,0,0.45nm,14,,,,
472429,1,2019-02-20,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT9718,M,,,0,0.45nm,14,,,,
472570,1,2019-02-21,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT9713,M,,,0,0.45nm,14,,,,
504421,1,2019-03-13,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10824,M,51.6554,-128.0913,0,0.45nm,13,,,,
504421,1,2019-03-13,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10825,M,51.6554,-128.0913,5,0.45nm,13,,,,
504421,1,2019-03-13,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10826,M,51.6554,-128.0913,10,0.45nm,13,,,,
504421,1,2019-03-13,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10827,M,51.6554,-128.0913,20,0.45nm,13,,,,
504421,1,2019-03-13,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10828,M,51.6554,-128.0913,30,0.45nm,13,,,,
504421,1,2019-03-13,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10854,M,51.6554,-128.0913,50,0.45nm,13,,,,
494497,1,2019-03-13,CALVERT,HAKAI,KWAK,3,PRUTH,NUT10855,M,51.6554,-128.0913,60,0.45nm,13,,,,
503477,1,2019-03-23,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT10731,M,,,0,0.45nm,13,,,,
503480,1,2019-03-24,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT10729,M,,,0,0.45nm,13,,,,
508092,1,2019-04-16,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10881,M,51.6554,-128.0913,0,0.45nm,13,,,,
508092,1,2019-04-16,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10882,M,51.6554,-128.0913,5,0.45nm,13,,,,
508092,1,2019-04-16,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10883,M,51.6554,-128.0913,10,0.45nm,13,,,,
508092,1,2019-04-16,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10884,M,51.6554,-128.0913,20,0.45nm,13,,,,
508092,1,2019-04-16,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10885,M,51.6554,-128.0913,30,0.45nm,13,,,,
508092,1,2019-04-16,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10886,M,51.6554,-128.0913,50,0.45nm,13,,,,
508092,1,2019-04-16,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10887,M,51.6554,-128.0913,60,0.45nm,13,,,,
509136,1,2019-04-24,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT11820,M,,,0,0.45nm,14,,,,
509143,1,2019-04-25,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT11821,M,,,0,0.45nm,14,,,,
510720,1,2019-04-26,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT11822,M,,,0,0.45nm,13,,,,
512537,1,2019-05-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10888,M,51.6554,-128.0913,0,0.45nm,13,,,,
512539,1,2019-05-11,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10889,M,51.6554,-128.0913,5,0.45nm,13,,,,
512537,1,2019-05-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10890,M,51.6554,-128.0913,10,0.45nm,13,,,,
512537,1,2019-05-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10891,M,51.6554,-128.0913,20,0.45nm,13,,,,
512537,1,2019-05-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10892,M,51.6554,-128.0913,30,0.45nm,13,,,,
512537,1,2019-05-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10893,M,51.6554,-128.0913,50,0.45nm,13,,,,
512537,1,2019-05-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10894,M,51.6554,-128.0913,60,0.45nm,13,,,,
511965,1,2019-05-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10741,M,51.705,-128.2384,0,0.45nm,13,,,,
511965,1,2019-05-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10742,M,51.705,-128.2384,5,0.45nm,13,,,,
511965,1,2019-05-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10743,M,51.705,-128.2384,10,0.45nm,13,,,,
511965,1,2019-05-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10744,M,51.705,-128.2384,20,0.45nm,13,,,,
511965,1,2019-05-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10745,M,51.705,-128.2384,30,0.45nm,13,,,,
511965,1,2019-05-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10746,M,51.705,-128.2384,50,0.45nm,13,,,,
511965,1,2019-05-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10747,M,51.705,-128.2384,100,0.45nm,13,,,,
511965,1,2019-05-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10748,M,51.705,-128.2384,115,0.45nm,13,,,,
512504,1,2019-05-15,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10920,M,51.6678,-128.1433,0,0.45nm,13,,,,
512505,1,2019-05-15,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10923,M,51.6535,-128.1493,0,0.45nm,13,,,,
512504,1,2019-05-15,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10921,M,51.6678,-128.1433,5,0.45nm,13,,,,
512505,1,2019-05-15,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10924,M,51.6535,-128.1493,5,0.45nm,13,,,,
512504,1,2019-05-15,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10922,M,51.6678,-128.1433,10,0.45nm,13,,,,
512794,1,2019-05-18,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT11826,M,,,0,0.45nm,14,,,,
512821,1,2019-05-19,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT11824,M,,,0,0.45nm,14,,,,
512824,1,2019-05-20,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT11825,M,,,0,0.45nm,14,,,,
512958,1,2019-05-20,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT11829,M,,,0,0.45nm,14,,,,
512961,1,2019-05-22,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT11828,M,,,0,0.45nm,14,,,,
513007,1,2019-05-23,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT11827,M,,,0,0.45nm,14,,,,
517520,1,2019-06-04,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT11831,M,,,0,0.45nm,13,,,,
521262,1,2019-06-05,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT11832,M,,,0,0.45nm,13,,,,
521265,1,2019-06-06,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT11833,M,,,0,0.45nm,13,,,,
521308,1,2019-06-09,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10929,M,51.705,-128.2384,0,0.45nm,13,,,,
521308,1,2019-06-09,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10930,M,51.705,-128.2384,5,0.45nm,13,,,,
521308,1,2019-06-09,CALVERT,HAKAI,QCS_V1,2,QCS01,CM069,M,51.705,-128.2384,10,0.45nm,13,,,,
521308,1,2019-06-09,CALVERT,HAKAI,QCS_V1,2,QCS01,CM070,M,51.705,-128.2384,20,0.45nm,13,,,,
521308,1,2019-06-09,CALVERT,HAKAI,QCS_V1,2,QCS01,CM071,M,51.705,-128.2384,30,0.45nm,13,,,,
521308,1,2019-06-09,CALVERT,HAKAI,QCS_V1,2,QCS01,CM072,M,51.705,-128.2384,50,0.45nm,13,,,,
521308,1,2019-06-09,CALVERT,HAKAI,QCS_V1,2,QCS01,CM073,M,51.705,-128.2384,100,0.45nm,13,,,,
521308,1,2019-06-09,CALVERT,HAKAI,QCS_V1,2,QCS01,CM074,M,51.705,-128.2384,115,0.45nm,13,,,,
521371,1,2019-06-10,CALVERT,HAKAI,KWAK,3,PRUTH,NUT10955,M,51.6554,-128.0913,0,0.45nm,13,,,,
521371,1,2019-06-10,CALVERT,HAKAI,KWAK,3,PRUTH,NUT10956,M,51.6554,-128.0913,5,0.45nm,13,,,,
521371,1,2019-06-10,CALVERT,HAKAI,KWAK,3,PRUTH,NUT10957,M,51.6554,-128.0913,10,0.45nm,13,,,,
521371,1,2019-06-10,CALVERT,HAKAI,KWAK,3,PRUTH,NUT10958,M,51.6554,-128.0913,20,0.45nm,13,,,,
521371,1,2019-06-10,CALVERT,HAKAI,KWAK,3,PRUTH,NUT10959,M,51.6554,-128.0913,30,0.45nm,13,,,,
521371,1,2019-06-10,CALVERT,HAKAI,KWAK,3,PRUTH,NUT10960,M,51.6554,-128.0913,50,0.45nm,13,,,,
521371,1,2019-06-10,CALVERT,HAKAI,KWAK,3,PRUTH,NUT10961,M,51.6554,-128.0913,60,0.45nm,9,,,,
521470,1,2019-06-15,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT11834,M,,,0,0.45nm,13,,,,
521473,1,2019-06-16,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT11835,M,,,0,0.45nm,13,,,,
521870,1,2019-06-17,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT11836,M,,,0,0.45nm,13,,,,
521991,1,2019-06-21,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT11837,M,,,0,0.45nm,13,,,,
521995,1,2019-06-22,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT11838,M,,,0,0.45nm,13,,,,
522008,1,2019-06-23,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT11839,M,,,0,0.45nm,13,,,,
524343,1,2019-07-07,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT11028,M,51.705,-128.2384,0,0.45nm,13,,,,
524343,1,2019-07-07,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT11029,M,51.705,-128.2384,5,0.45nm,13,,,,
524343,1,2019-07-07,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10931,M,51.705,-128.2384,10,0.45nm,13,,,,
524343,1,2019-07-07,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10932,M,51.705,-128.2384,20,0.45nm,13,,,,
524343,1,2019-07-07,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10933,M,51.705,-128.2384,30,0.45nm,13,,,,
524343,1,2019-07-07,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10934,M,51.705,-128.2384,50,0.45nm,13,,,,
524343,1,2019-07-07,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10935,M,51.705,-128.2384,100,0.45nm,13,,,,
524343,1,2019-07-07,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10936,M,51.705,-128.2384,115,0.45nm,13,,,,
524223,1,2019-07-08,CALVERT,HAKAI,MACRO_MGEO,2,NBCH01,NUT11006,M,51.6678,-128.1433,0,0.45nm,13,,,,
524224,1,2019-07-08,CALVERT,HAKAI,MACRO_MGEO,2,WBCH01,NUT11008,M,51.6535,-128.1493,0,0.45nm,13,,,,
524223,1,2019-07-08,CALVERT,HAKAI,MACRO_MGEO,2,NBCH01,NUT11007,M,51.6678,-128.1433,5,0.45nm,13,,,,
524224,1,2019-07-08,CALVERT,HAKAI,MACRO_MGEO,2,WBCH01,NUT11009,M,51.6535,-128.1493,5,0.45nm,13,,,,
524223,1,2019-07-08,CALVERT,HAKAI,MACRO_MGEO,2,NBCH01,NUT11034,M,51.6678,-128.1433,10,0.45nm,13,,,,
524980,1,2019-07-16,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT11842,M,,,0,0.45nm,13,,,,
525129,1,2019-07-17,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT11841,M,,,0,0.45nm,13,,,,
525177,1,2019-07-18,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT11840,M,,,0,0.45nm,13,,,,
1059113,1,2019-08-03,CALVERT,HAKAI,KWAK,1,PRUTH,NUT11021,M,51.6554,-128.0913,0,0.45nm,13,,,,
1059113,1,2019-08-03,CALVERT,HAKAI,KWAK,1,PRUTH,NUT11022,M,51.6554,-128.0913,5,0.45nm,13,,,,
1059113,1,2019-08-03,CALVERT,HAKAI,KWAK,1,PRUTH,NUT11023,M,51.6554,-128.0913,10,0.45nm,13,,,,
1059113,1,2019-08-03,CALVERT,HAKAI,KWAK,1,PRUTH,NUT11024,M,51.6554,-128.0913,20,0.45nm,13,,,,
1059113,1,2019-08-03,CALVERT,HAKAI,KWAK,1,PRUTH,NUT11025,M,51.6554,-128.0913,30,0.45nm,13,,,,
1059113,1,2019-08-03,CALVERT,HAKAI,KWAK,1,PRUTH,NUT11026,M,51.6554,-128.0913,50,0.45nm,13,,,,
1059113,1,2019-08-03,CALVERT,HAKAI,KWAK,1,PRUTH,NUT11027,M,51.6554,-128.0913,60,0.45nm,13,,,,
1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11037,M,51.705,-128.2384,0,0.45nm,13,,,,
1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11038,M,51.705,-128.2384,5,0.45nm,13,,,,
1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11039,M,51.705,-128.2384,10,0.45nm,13,,,,
1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11040,M,51.705,-128.2384,20,0.45nm,13,,,,
1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11041,M,51.705,-128.2384,30,0.45nm,13,,,,
1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11042,M,51.705,-128.2384,50,0.45nm,13,,,,
1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11043,M,51.705,-128.2384,100,0.45nm,13,,,,
1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11044,M,51.705,-128.2384,115,0.45nm,13,,,,
1599188,1,2019-08-28,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT11843,M,,,0,0.45nm,13,,,,
1599262,1,2019-08-29,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT11845,M,,,0,0.45nm,13,,,,
1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11071,M,51.705,-128.2384,0,0.45nm,13,,,,
1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11072,M,51.705,-128.2384,5,0.45nm,13,,,,
1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11073,M,51.705,-128.2384,10,0.45nm,13,,,,
1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11074,M,51.705,-128.2384,20,0.45nm,13,,,,
1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11075,M,51.705,-128.2384,30,0.45nm,13,,,,
1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11076,M,51.705,-128.2384,50,0.45nm,13,,,,
1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11077,M,51.705,-128.2384,100,0.45nm,13,,,,
1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11078,M,51.705,-128.2384,115,0.45nm,13,,,,
1637775,1,2019-10-05,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11096,M,51.705,-128.2384,0,0.45nm,13,,,,
1637775,1,2019-10-05,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11097,M,51.705,-128.2384,5,0.45nm,13,,,,
1637775,1,2019-10-05,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11098,M,51.705,-128.2384,10,0.45nm,13,,,,
1637775,1,2019-10-05,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11099,M,51.705,-128.2384,20,0.45nm,13,,,,
1637775,1,2019-10-05,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11664,M,51.705,-128.2384,30,0.45nm,13,,,,
1637775,1,2019-10-05,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11665,M,51.705,-128.2384,50,0.45nm,13,,,,
1637775,1,2019-10-05,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11666,M,51.705,-128.2384,100,0.45nm,13,,,,
1637775,1,2019-10-05,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11676,M,51.705,-128.2384,115,0.45nm,13,,,,
1659687,1,2019-11-24,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT11848,M,,,0,0.45nm,14,,,,
1662897,1,2019-11-25,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT11850,M,,,0,0.45nm,13,,,,
1659681,1,2019-11-25,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT11851,M,,,0,0.45nm,14,,,,
1660312,1,2019-11-27,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT11849,M,,,0,0.45nm,14,,,,
1664062,1,2019-11-28,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10767,M,51.705,-128.2384,0,0.45nm,13,,,,
1664062,1,2019-11-28,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11795,M,51.705,-128.2384,5,0.45nm,13,,,,
1664062,1,2019-11-28,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11796,M,51.705,-128.2384,10,0.45nm,13,,,,
1664062,1,2019-11-28,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11797,M,51.705,-128.2384,20,0.45nm,13,,,,
1664062,1,2019-11-28,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11798,M,51.705,-128.2384,30,0.45nm,13,,,,
1664062,1,2019-11-28,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11799,M,51.705,-128.2384,50,0.45nm,13,,,,
1664062,1,2019-11-28,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11800,M,51.705,-128.2384,100,0.45nm,13,,,,
1664062,1,2019-11-28,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT11801,M,51.705,-128.2384,115,0.45nm,13,,,,